team,team_tm_major,team_tm_minor,KBO_ID,TM_ID,NAME,POS,BackNum,engName,Birthday,Height,Weight,PitcherThrows,BatterSide,프로필변동,plyer_info_2022,팀변경
두산,DOO_BEA,MIN_DOO,52295,52295,이원재,P,95,"Lee, Won Jae",20030507,187,98,Left,Left,X,,
두산,DOO_BEA,MIN_DOO,67207,67207,이유찬,IF,7,"Lee, Yu Chan",19980805,175,68,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,53203,53203,이정원,P,112,"Lee, Jung Won",19990614,183,82,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,50262,50262,이주엽,P,110,"Lee, Ju Yeop",20010326,188,90,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,62951,62951,이형범,P,45,"Lee, Hyeong Beom",19940227,181,80,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,53293,53293,임서준,IF,93,"Im, Seo Jun",20040711,185,85,Right,Left,O,X,
두산,DOO_BEA,MIN_DOO,51204,51204,장빈,P,58,"Jang, Bin",19990710,183,90,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,63202,63202,장승현,C,22,"Jang, Seung Hyun",19940307,184,86,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,53267,53267,장우진,P,67,"Jang, Woo Jin",20040320,188,84,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,74513,74513,장원준,P,28,"Chang, Won Jun",19850731,184,85,Left,Left,X,,
두산,DOO_BEA,MIN_DOO,68205,68205,전민재,IF,35,"Jeon, Min Jae",19990630,181,73,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,69211,69211,전형근,P,104,"Jeon, Hyeung Geun",20000517,183,80,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,52299,52299,전희범,OF,99,"Jeon, Hee Beom",20030308,184,90,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,79231,79231,정수빈,OF,31,"Jung, Soo Bin",19901007,175,70,Left,Left,X,,
두산,DOO_BEA,MIN_DOO,52203,52203,정유석,P,105,"Jung, Yoo Seok",20020717,185,90,Left,Left,X,,
두산,DOO_BEA,MIN_DOO,64202,64202,정은재,P,102,"Jung, Eun Jae",19911231,192,92,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,68242,68242,정철원,P,65,"Jeong, Cheol Won",19990327,192,95,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,50211,50211,제환유,P,102,"Je, Hwan Yu",20000930,183,76,Right,Left,X,,
두산,DOO_BEA,MIN_DOO,68107,68107,조선명,P,114,"Cho, Sun Myung",19981230,180,92,Right,Right,O,,team change
두산,DOO_BEA,MIN_DOO,66209,66209,조수행,OF,51,"Jo, Soo Haeng",19930830,178,73,Right,Left,X,,
두산,DOO_BEA,MIN_DOO,51264,51264,최승용,P,64,"Choi, Seung Yong",20010511,190,87,Left,Left,X,,
두산,DOO_BEA,MIN_DOO,67263,67263,최원준,P,61,"Choi, Won Joon",19941221,182,91,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,53259,53259,최준호,P,59,"Choi, Jun Ho",20040603,188,90,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,52206,52206,최지강,P,42,"Choi, Ji Kang",20010723,180,88,Right,Left,X,,
두산,DOO_BEA,MIN_DOO,53297,53297,한충희,P,97,"Han, Chung Hee",20031225,181,90,Right,Right,O,X,
두산,DOO_BEA,MIN_DOO,79240,79240,허경민,IF,13,"Hur, Kyoung Min",19900826,176,69,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,61643,61643,홍건희,P,17,"Hong, Geon Hui",19920929,187,97,Right,Right,X,,
두산,DOO_BEA,MIN_DOO,66233,66233,홍성호,OF,44,"Hong, Seong Ho",19970715,187,98,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,65514,65514,강태율,C,32,"Kang, Tae Yul",19961101,179,91,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,69517,69517,고승민,OF,65,"Go, Seung Min",20000811,189,92,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,63543,63543,구승민,P,22,"Koo, Seung Min",19900612,182,86,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,65522,65522,김강현,P,19,"Kim, Gang Hyun",19950227,177,84,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,53540,53540,김기준,P,40,"Kim, Ki Jun",20040416,188,90,Right,Right,O,X,
롯데,LOT_GIA,MIN_LOT,68585,68585,김도규,P,23,"Kim, Do Gyu",19980711,192,118,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,68589,68589,김동우,P,37,"Kim, Dong Woo",19951001,183,80,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,53554,53554,김민석,OF,2,"Kim, Min Suk",20040509,185,83,Right,Left,O,X,
롯데,LOT_GIA,MIN_LOT,67504,67504,김민수,IF,5,"Kim, Min Su",19980318,184,97,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,76430,76430,김상수,P,24,"Kim, Sang Su",19880102,180,88,Right,Right,O,,team change
롯데,LOT_GIA,MIN_LOT,52564,52564,김서진,IF,64,"Kim, Seo Jin",20040205,175,80,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,52514,52514,김세민,IF,14,"Kim, Se Min",20030614,183,78,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,62528,62528,김원중,P,34,"Kim, Won Jung",19930614,192,96,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,65506,65506,김재유,OF,12,"Kim, Jae Yu",19920807,180,82,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,66749,66749,김주현,IF,50,"Kim, Ju Hyun",19931221,186,110,Left,Left,X,,
롯데,LOT_GIA,MIN_LOT,51516,51516,김진욱,P,15,"Kim, Jin Uk",20020705,185,90,Left,Left,X,,
롯데,LOT_GIA,MIN_LOT,51586,51586,김창훈,P,61,"Kim, Chang Hoon",20011109,185,98,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,67539,67539,나균안,P,43,"Na, Gyun An",19980316,186,109,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,67454,67454,나원탁,P,36,"Ra, Won Tak",19940820,183,100,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,62931,62931,노진혁,IF,52,"No, Jin Hyuk",19890715,184,80,Right,Left,O,,team change
롯데,LOT_GIA,MIN_LOT,52547,676646,렉스,OF,17,"Reks, Zach",19931112,188,86,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,65643,65643,문경찬,P,38,"Moon, Kyeong Chan",19920708,186,85,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,52583,52583,민성우,C,0,"Min, Sung Woo",19990310,174,82,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,53597,53597,박건,OF,97,"Park, Gun",20020425,185,90,Right,Right,O,X,
롯데,LOT_GIA,MIN_LOT,64021,64021,박세웅,P,21,"Park, Se Woong",19951130,182,85,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,62802,62802,박승욱,IF,53,"Park, Seung Wook",19921204,184,83,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,69507,69507,박영완,P,67,"Park, Young Wan",20000722,183,85,Right,Left,O,X,
롯데,LOT_GIA,MIN_LOT,69594,69594,박진,P,44,"Park, Jin",19990402,182,106,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,52528,656212,반즈,P,28,"Barnes, Charlie",19951001,189,91,Left,Left,X,,
롯데,LOT_GIA,MIN_LOT,53587,53587,배영빈,IF,87,"Bae, Young Bin",20000626,178,70,Right,Right,O,X,
롯데,LOT_GIA,MIN_LOT,53598,53598,배인혁,IF,98,"Bae, In Hyuk",20040129,170,70,Right,Left,O,X,
롯데,LOT_GIA,MIN_LOT,53569,53569,서동욱,C,69,"Seo, Dong Wook",20000324,175,88,Right,Right,O,X,
롯데,LOT_GIA,MIN_LOT,69539,69539,서준원,P,39,"Seo, Jun Won",20001105,185,104,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,53560,53560,석상호,P,60,"Seok, Sang Ho",20000414,182,102,Right,Right,O,X,
롯데,LOT_GIA,MIN_LOT,50558,573185,스트레일리,P,58,"Straily, Dan",19881201,189,100,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,69508,69508,신윤후,OF,3,"Shin, Yoon Hoo",19960105,177,77,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,60140,60140,신정락,P,31,"Shin, Jung Rak",19870513,178,78,Right,Right,O,,team change
롯데,LOT_GIA,MIN_LOT,50202,50202,안권수,OF,0,"An, Gweon Su",19930419,175,80,Right,Left,O,,team change
롯데,LOT_GIA,MIN_LOT,79608,79608,안치홍,IF,13,"An, Chi Hong",19900702,178,97,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,50507,50507,엄태호,OF,100,"Eom, Tae Ho",20010103,186,84,Right,Left,O,X,
롯데,LOT_GIA,MIN_LOT,61102,61102,유강남,C,27,"Yoo, Kang Nam",19920715,182,88,Right,Right,O,,team change
롯데,LOT_GIA,MIN_LOT,52591,52591,윤동희,OF,91,"Yoon, Dong Hee",20030918,187,85,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,62242,62242,윤명준,P,41,"Yoon, Myung June",19890618,178,78,Right,Right,O,,team change
롯데,LOT_GIA,MIN_LOT,67588,67588,윤성빈,P,51,"Yoon, Seong Pin",19990226,197,90,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,53505,53505,윤수녕,OF,103,"Yoon, Soo Nyeong",20000301,173,73,Right,Left,O,X,
롯데,LOT_GIA,MIN_LOT,52530,52530,이민석,P,30,"Lee, Min Seok",20031210,189,95,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,64565,64565,이인복,P,35,"Lee, In Bok",19910618,187,97,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,50110,50110,이정우,OF,57,"Lee, Jung Woo",20010228,182,84,Right,Right,O,X,
롯데,LOT_GIA,MIN_LOT,67644,67644,이정훈,C,48,"Lee, Jeong Hun",19941207,185,90,Right,Left,O,,team change
롯데,LOT_GIA,MIN_LOT,53562,53562,이진하,P,62,"Lee, Jin Ha",20040602,191,96,Right,Right,O,X,
롯데,LOT_GIA,MIN_LOT,53594,53594,이태연,P,94,"Lee, Tae Youn",20040221,180,80,Left,Left,O,X,
롯데,LOT_GIA,MIN_LOT,69453,69453,이학주,IF,7,"Lee, Hak Ju",19901104,187,87,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,68504,68504,이호연,IF,4,"Lee, Ho Yeon",19950603,177,87,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,68507,68507,장두성,OF,49,"Jang, Du Seong",19990916,176,75,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,53596,53596,장세진,P,96,"Jang, Se Jin",20041230,179,80,Left,Left,O,X,
롯데,LOT_GIA,MIN_LOT,78513,78513,전준우,IF,8,"Jeon, Jun Woo",19860225,184,98,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,53568,53568,정대선,IF,68,"Jung, Dae Sun",20041116,185,85,Right,Right,O,X,
롯데,LOT_GIA,MIN_LOT,51580,51580,정대혁,P,55,"Jung, Dae Hyuk",19990626,186,90,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,68518,68518,정보근,C,42,"Jeong, Bo Keun",19990831,175,94,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,68556,68556,정성종,P,56,"Jung, Sung Jong",19951116,181,93,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,53559,53559,정재환,C,59,"Jung, Jae Hwan",20040414,185,94,Right,Right,O,X,
롯데,LOT_GIA,MIN_LOT,62595,62595,정태승,P,95,"Jung, Tae Seung",19880317,178,96,Left,Left,O,X,
롯데,LOT_GIA,MIN_LOT,60523,60523,정훈,IF,9,"Jung, Hoon",19870718,180,85,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,53504,53504,조경민,P,102,"Jo, Kyung Min",20040917,179,78,Right,Right,O,X,
롯데,LOT_GIA,MIN_LOT,52516,52516,조세진,OF,63,"Jo, Se Jin",20031121,181,86,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,53584,53584,조준혁,P,84,"Cho, Jun Hyuk",19990512,178,82,Left,Left,O,X,
롯데,LOT_GIA,MIN_LOT,64717,64717,지시완,C,66,"Ji, Si Wan",19940410,181,105,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,52558,52558,진승현,P,26,"Jin, Seung Hyun",20030905,184,108,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,76455,76455,차우찬,P,47,"Cha, Woo Chan",19870531,185,80,Left,Left,O,,team change
롯데,LOT_GIA,MIN_LOT,63895,63895,최민재,OF,46,"Choi, Min Jae",19940108,179,85,Right,Left,X,,
롯데,LOT_GIA,MIN_LOT,64718,64718,최영환,P,45,"Choi, Yeong Hwan",19920220,179,93,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,68036,68036,최이준,P,33,"Choi, E Jun",19990410,182,90,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,50556,50556,최준용,P,18,"Choi, Jun Yong",20011010,185,85,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,68525,68525,한동희,IF,25,"Han, Dong Hui",19990601,182,108,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,52568,52568,한태양,IF,6,"Han, Tae Yang",20030915,181,76,Right,Right,X,,
롯데,LOT_GIA,MIN_LOT,62363,62363,한현희,P,16,"Han, Hyun Hee",19930625,182,98,Right,Right,O,,team change
롯데,LOT_GIA,MIN_LOT,68260,68260,현도훈,P,101,"Hyun, Do Hoon",19930113,188,95,Right,Left,O,,team change
